update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
4020252309548,0.05728000,22.54000000,0.05729000,3.67000000,1708560003231,1708560004505
4020252469377,0.05728000,22.46000000,0.05729000,3.67000000,1708560003559,1708560004835
4020252472359,0.05728000,22.46000000,0.05729000,3.56000000,1708560003567,1708560004840
4020252481677,0.05728000,22.46000000,0.05729000,2.23000000,1708560003590,1708560004857
4020252484493,0.05728000,22.46000000,0.05729000,2.01000000,1708560003596,1708560004864
4020252491631,0.05728000,22.46000000,0.05729000,3.00000000,1708560003612,1708560004878
4020252647747,0.05728000,23.95000000,0.05729000,3.00000000,1708560004082,1708560005198
4020252655631,0.05728000,23.50000000,0.05729000,3.00000000,1708560004133,1708560005216
4020252662252,0.05728000,23.12000000,0.05729000,3.00000000,1708560004169,1708560005227
4020252670900,0.05728000,23.03000000,0.05729000,3.00000000,1708560004217,1708560005244
4020252673060,0.05728000,22.52000000,0.05729000,3.00000000,1708560004226,1708560005252
4020252673287,0.05728000,22.27000000,0.05729000,3.00000000,1708560004227,1708560005252
4020252681054,0.05728000,21.78000000,0.05729000,3.00000000,1708560004260,1708560005267
4020252685811,0.05728000,21.51000000,0.05729000,3.00000000,1708560004281,1708560005278
4020252742015,0.05728000,19.96000000,0.05729000,3.00000000,1708560004549,1708560005406
4020252746114,0.05728000,19.69000000,0.05729000,3.00000000,1708560004563,1708560005416
4020252754021,0.05728000,19.49000000,0.05729000,3.00000000,1708560004593,1708560005434
4020252754053,0.05728000,19.19000000,0.05729000,3.00000000,1708560004593,1708560005434
4020252766097,0.05728000,18.92000000,0.05729000,3.00000000,1708560004638,1708560005454
4020252766227,0.05728000,17.95000000,0.05729000,3.00000000,1708560004638,1708560005454
4020252769753,0.05728000,17.56000000,0.05729000,3.00000000,1708560004652,1708560005471
4020252771039,0.05728000,17.38000000,0.05729000,3.00000000,1708560004659,1708560005473
4020252772438,0.05728000,17.28000000,0.05729000,3.00000000,1708560004665,1708560005478
