update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
3992004786795,0.05378000,6.21000000,0.05379000,5.89000000,1708128003762,1708128005558
3992004786826,0.05378000,5.58000000,0.05379000,5.89000000,1708128003762,1708128005558
3992005210621,0.05378000,4.83000000,0.05379000,5.89000000,1708128006348,1708128006648
3992005213208,0.05378000,3.25000000,0.05379000,5.89000000,1708128006358,1708128006655
3992005555791,0.05378000,3.19000000,0.05379000,5.89000000,1708128009764,1708128009770
3992005563581,0.05378000,4.63000000,0.05379000,5.89000000,1708128009892,1708128009896
3992005583572,0.05378000,5.38000000,0.05379000,5.89000000,1708128009975,1708128009991
3992005691988,0.05378000,5.32000000,0.05379000,5.89000000,1708128010749,1708128010754
3992006247629,0.05378000,5.78000000,0.05379000,5.89000000,1708128019237,1708128019244
3992006248128,0.05378000,5.78000000,0.05379000,5.56000000,1708128019238,1708128019245
3992006248305,0.05378000,5.78000000,0.05379000,5.43000000,1708128019239,1708128019246
3992006249032,0.05378000,5.78000000,0.05379000,3.73000000,1708128019240,1708128019248
3992006250119,0.05378000,5.78000000,0.05379000,2.98000000,1708128019244,1708128019251
3992006252588,0.05378000,5.78000000,0.05379000,1.34000000,1708128019253,1708128019259
3992006344604,0.05378000,5.78000000,0.05379000,3.03000000,1708128020872,1708128020878
3992006344816,0.05378000,5.78000000,0.05379000,4.51000000,1708128020875,1708128020880
3992006344833,0.05378000,5.32000000,0.05379000,4.51000000,1708128020875,1708128020880
3992006409267,0.05378000,5.78000000,0.05379000,4.51000000,1708128022030,1708128022038
3992006428905,0.05378000,5.78000000,0.05379000,3.03000000,1708128022263,1708128022269
3992006432553,0.05378000,5.78000000,0.05379000,1.34000000,1708128022276,1708128022284
3992006440724,0.05378000,5.78000000,0.05380000,3.21000000,1708128022312,1708128022318
3992006443325,0.05379000,0.46000000,0.05380000,3.21000000,1708128022331,1708128022336
3992006443813,0.05379000,0.46000000,0.05380000,1.97000000,1708128022336,1708128022343
3992006443944,0.05379000,1.21000000,0.05380000,1.97000000,1708128022337,1708128022344
3992006444354,0.05379000,0.75000000,0.05380000,1.97000000,1708128022338,1708128022347
3992006454353,0.05379000,0.75000000,0.05380000,0.93000000,1708128022409,1708128022416
3992006469464,0.05379000,0.75000000,0.05380000,2.68000000,1708128022614,1708128022618
3992006469469,0.05379000,2.28000000,0.05380000,2.68000000,1708128022614,1708128022619
3992006469625,0.05379000,2.28000000,0.05380000,4.21000000,1708128022617,1708128022624
3992006469629,0.05379000,3.89000000,0.05380000,4.21000000,1708128022617,1708128022624
3992006979717,0.05379000,4.94000000,0.05380000,4.21000000,1708128032052,1708128032057
3992007070036,0.05379000,3.89000000,0.05380000,4.21000000,1708128033912,1708128033918
3992007072105,0.05379000,3.89000000,0.05380000,4.35000000,1708128033957,1708128033963
3992007072533,0.05379000,3.89000000,0.05380000,4.67000000,1708128033958,1708128033964
3992007074119,0.05379000,3.89000000,0.05380000,4.82000000,1708128033964,1708128033971
3992007092023,0.05379000,3.14000000,0.05380000,4.82000000,1708128034041,1708128034049
3992007552913,0.05379000,3.89000000,0.05380000,4.82000000,1708128041478,1708128041486
3992007702656,0.05379000,3.84000000,0.05380000,4.82000000,1708128044912,1708128044917
3992007702785,0.05379000,2.36000000,0.05380000,4.82000000,1708128044915,1708128044919
3992007741448,0.05379000,2.36000000,0.05380000,5.85000000,1708128045496,1708128045504
3992007741848,0.05379000,1.61000000,0.05380000,5.85000000,1708128045501,1708128045506
3992007790590,0.05378000,3.19000000,0.05379000,1.86000000,1708128046293,1708128046300
3992007790879,0.05378000,3.19000000,0.05379000,3.72000000,1708128046293,1708128046303
3992007791028,0.05378000,3.19000000,0.05379000,5.58000000,1708128046294,1708128046303
3992007791265,0.05378000,3.19000000,0.05379000,6.17000000,1708128046294,1708128046303
3992007793628,0.05378000,3.94000000,0.05379000,6.17000000,1708128046300,1708128046309
3992007793700,0.05378000,3.94000000,0.05379000,6.59000000,1708128046300,1708128046310
3992007793721,0.05378000,3.94000000,0.05379000,6.95000000,1708128046300,1708128046310
3992007794556,0.05378000,3.94000000,0.05379000,6.36000000,1708128046302,1708128046312
3992007809427,0.05378000,3.94000000,0.05379000,7.11000000,1708128046352,1708128046359
3992007832836,0.05378000,3.94000000,0.05379000,8.83000000,1708128046500,1708128046506
3992007832846,0.05378000,5.49000000,0.05379000,8.83000000,1708128046500,1708128046506
3992007833339,0.05378000,5.49000000,0.05379000,10.55000000,1708128046505,1708128046512
3992007834051,0.05378000,7.07000000,0.05379000,10.55000000,1708128046508,1708128046514
3992007845216,0.05378000,5.70000000,0.05379000,10.55000000,1708128046598,1708128046605
3992007871330,0.05378000,4.95000000,0.05379000,10.55000000,1708128046957,1708128046962
3992007871604,0.05378000,4.95000000,0.05379000,11.99000000,1708128046960,1708128046964
3992007888734,0.05378000,3.37000000,0.05379000,11.99000000,1708128047212,1708128047219
3992007942173,0.05378000,3.31000000,0.05379000,11.99000000,1708128048337,1708128048341
3992007951539,0.05378000,1.76000000,0.05379000,11.99000000,1708128048438,1708128048446
3992007952983,0.05377000,2.21000000,0.05378000,1.28000000,1708128048442,1708128048449
3992007953482,0.05377000,2.21000000,0.05378000,1.64000000,1708128048443,1708128048451
3992007955322,0.05377000,2.21000000,0.05378000,3.26000000,1708128048447,1708128048457
3992007955451,0.05377000,2.21000000,0.05378000,3.50000000,1708128048448,1708128048457
3992007957282,0.05377000,2.21000000,0.05378000,3.74000000,1708128048452,1708128048459
3992007957315,0.05377000,2.21000000,0.05378000,5.36000000,1708128048452,1708128048459
3992007957616,0.05377000,2.21000000,0.05378000,5.71000000,1708128048453,1708128048461
3992007957700,0.05377000,2.21000000,0.05378000,6.47000000,1708128048454,1708128048461
3992007959305,0.05377000,2.21000000,0.05378000,7.22000000,1708128048458,1708128048463
3992007968127,0.05377000,1.08000000,0.05378000,7.22000000,1708128048492,1708128048498
3992007969399,0.05377000,1.08000000,0.05378000,7.37000000,1708128048498,1708128048506
3992007992344,0.05376000,6.42000000,0.05378000,7.37000000,1708128048648,1708128048653
3992007992749,0.05376000,6.42000000,0.05377000,0.27000000,1708128048651,1708128048655
3992007992795,0.05376000,6.42000000,0.05377000,0.73000000,1708128048652,1708128048657
3992007993126,0.05376000,7.17000000,0.05377000,0.73000000,1708128048654,1708128048661
3992007993140,0.05376000,7.17000000,0.05377000,2.32000000,1708128048654,1708128048661
3992007993288,0.05376000,8.76000000,0.05377000,2.32000000,1708128048654,1708128048661
3992007993504,0.05376000,10.28000000,0.05377000,2.32000000,1708128048655,1708128048661
3992007993518,0.05376000,10.28000000,0.05377000,3.75000000,1708128048655,1708128048661
3992007999104,0.05376000,10.28000000,0.05377000,4.50000000,1708128048712,1708128048717
3992008000899,0.05376000,11.32000000,0.05377000,4.50000000,1708128048733,1708128048738
3992008034496,0.05376000,9.72000000,0.05377000,4.50000000,1708128049290,1708128049296
3992008102925,0.05376000,9.72000000,0.05377000,3.75000000,1708128050612,1708128050617
3992008103177,0.05376000,9.72000000,0.05377000,3.48000000,1708128050614,1708128050619
3992008292291,0.05376000,9.72000000,0.05377000,4.23000000,1708128054508,1708128054514
3992008394925,0.05376000,9.72000000,0.05377000,3.48000000,1708128056440,1708128056447
3992008427149,0.05376000,9.72000000,0.05377000,4.23000000,1708128056739,1708128056744
3992008485081,0.05376000,8.68000000,0.05377000,4.23000000,1708128057297,1708128057318
3992008491573,0.05376000,6.87000000,0.05377000,4.23000000,1708128057314,1708128057333
3992008710964,0.05376000,6.87000000,0.05377000,5.54000000,1708128060294,1708128060303
3992008712466,0.05376000,5.68000000,0.05377000,5.54000000,1708128060301,1708128060309
3992008831937,0.05376000,4.93000000,0.05377000,5.54000000,1708128062166,1708128062172
3992009078926,0.05376000,4.91000000,0.05377000,5.54000000,1708128065324,1708128065331
3992009338308,0.05376000,5.66000000,0.05377000,5.54000000,1708128069433,1708128069440
3992009684761,0.05376000,4.91000000,0.05377000,5.54000000,1708128075581,1708128075588
3992009905213,0.05376000,5.66000000,0.05377000,5.54000000,1708128078482,1708128078488
3992010458689,0.05376000,4.91000000,0.05377000,5.54000000,1708128088546,1708128088553
3992010547166,0.05376000,3.32000000,0.05377000,5.54000000,1708128089909,1708128089918
3992010549532,0.05376000,1.80000000,0.05377000,5.54000000,1708128089917,1708128089926
3992010552989,0.05375000,2.24000000,0.05376000,1.46000000,1708128089927,1708128089937
3992010553023,0.05375000,2.24000000,0.05376000,3.08000000,1708128089927,1708128089937
3992010553348,0.05375000,2.24000000,0.05376000,4.15000000,1708128089928,1708128089938
3992010553503,0.05375000,2.24000000,0.05376000,5.77000000,1708128089929,1708128089938
3992010557374,0.05375000,2.24000000,0.05376000,6.12000000,1708128089947,1708128089953
3992010557679,0.05375000,2.24000000,0.05376000,6.50000000,1708128089948,1708128089957
3992010558045,0.05375000,1.72000000,0.05376000,6.50000000,1708128089949,1708128089958
3992010559324,0.05375000,1.72000000,0.05376000,7.25000000,1708128089952,1708128089960
3992010559953,0.05375000,1.72000000,0.05376000,6.18000000,1708128089954,1708128089962
3992010586346,0.05375000,1.72000000,0.05376000,7.91000000,1708128090189,1708128090194
3992010586357,0.05375000,3.36000000,0.05376000,7.91000000,1708128090189,1708128090194
3992010586550,0.05375000,3.36000000,0.05376000,9.37000000,1708128090192,1708128090198
3992010586552,0.05375000,5.12000000,0.05376000,9.37000000,1708128090192,1708128090198
3992010622186,0.05375000,5.12000000,0.05376000,9.61000000,1708128090655,1708128090665
