update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
3986540171255,0.05443000,4.18000000,0.05444000,1.16000000,1708041600061,1708041600067
3986542965008,0.05443000,4.64000000,0.05444000,1.16000000,1708041606772,1708041606777
3986542968562,0.05443000,4.64000000,0.05445000,4.16000000,1708041606811,1708041606817
3986542969568,0.05443000,4.64000000,0.05445000,4.91000000,1708041606820,1708041606826
3986542972050,0.05444000,1.71000000,0.05445000,4.91000000,1708041606853,1708041606864
3986542973735,0.05444000,2.46000000,0.05445000,4.91000000,1708041606878,1708041606886
3986542981123,0.05444000,2.46000000,0.05445000,3.85000000,1708041606988,1708041606993
3986542999893,0.05444000,4.07000000,0.05445000,3.85000000,1708041607084,1708041607092
3986543000511,0.05444000,5.54000000,0.05445000,3.85000000,1708041607086,1708041607093
3986543000635,0.05444000,5.54000000,0.05445000,5.38000000,1708041607086,1708041607094
3986543062627,0.05444000,5.54000000,0.05445000,7.03000000,1708041607399,1708041607406
3986543873447,0.05444000,6.60000000,0.05445000,7.03000000,1708041616973,1708041616978
3986544103202,0.05444000,8.20000000,0.05445000,7.03000000,1708041621072,1708041621077
3986544333171,0.05444000,9.00000000,0.05445000,7.03000000,1708041625590,1708041625595
3986544335379,0.05444000,10.60000000,0.05445000,7.03000000,1708041625628,1708041625633
3986544341993,0.05444000,11.80000000,0.05445000,7.03000000,1708041625718,1708041625723
3986544354637,0.05444000,15.00000000,0.05445000,7.03000000,1708041625969,1708041625974
3986544354649,0.05444000,16.60000000,0.05445000,7.03000000,1708041625969,1708041625974
3986544461904,0.05444000,16.60000000,0.05445000,5.38000000,1708041627804,1708041627809
3986544465888,0.05444000,16.60000000,0.05445000,4.63000000,1708041627816,1708041627824
3986544468217,0.05444000,16.60000000,0.05445000,3.95000000,1708041627821,1708041627830
3986544468362,0.05444000,16.60000000,0.05445000,3.59000000,1708041627822,1708041627830
3986544468806,0.05445000,0.30000000,0.05446000,4.49000000,1708041627823,1708041627830
3986544473329,0.05445000,0.30000000,0.05446000,2.87000000,1708041627835,1708041627843
3986544476564,0.05445000,1.05000000,0.05446000,2.87000000,1708041627843,1708041627849
3986544477644,0.05445000,1.37000000,0.05446000,2.87000000,1708041627845,1708041627852
3986544491701,0.05445000,2.98000000,0.05446000,2.87000000,1708041627875,1708041627888
3986544503487,0.05445000,2.98000000,0.05446000,3.62000000,1708041627903,1708041627911
3986544543682,0.05445000,4.56000000,0.05446000,3.62000000,1708041628038,1708041628045
3986544543711,0.05445000,4.56000000,0.05446000,5.25000000,1708041628038,1708041628045
3986544544996,0.05445000,5.64000000,0.05446000,5.25000000,1708041628046,1708041628053
3986544545002,0.05445000,5.64000000,0.05446000,6.77000000,1708041628046,1708041628054
3986544573908,0.05445000,5.32000000,0.05446000,6.77000000,1708041628269,1708041628274
3986544683076,0.05445000,5.32000000,0.05446000,8.50000000,1708041630301,1708041630308
3986544706608,0.05445000,4.57000000,0.05446000,8.50000000,1708041630795,1708041630801
3986544821674,0.05445000,4.27000000,0.05446000,8.50000000,1708041632536,1708041632541
3986544923451,0.05445000,2.69000000,0.05446000,8.50000000,1708041633766,1708041633773
3986544930938,0.05445000,2.69000000,0.05446000,9.40000000,1708041633823,1708041633828
3986544939143,0.05445000,0.44000000,0.05446000,9.40000000,1708041633899,1708041633904
3986544939209,0.05444000,5.20000000,0.05445000,0.31000000,1708041633900,1708041633904
3986544939652,0.05444000,5.20000000,0.05445000,0.62000000,1708041633903,1708041633908
3986544939658,0.05444000,5.20000000,0.05445000,2.05000000,1708041633904,1708041633908
3986544939722,0.05444000,5.20000000,0.05445000,4.83000000,1708041633904,1708041633910
3986544939732,0.05444000,5.20000000,0.05445000,6.51000000,1708041633904,1708041633910
3986544941219,0.05444000,4.80000000,0.05445000,6.51000000,1708041633922,1708041633928
3986544953353,0.05444000,1.60000000,0.05445000,6.51000000,1708041634052,1708041634057
3986544953778,0.05444000,3.20000000,0.05445000,6.51000000,1708041634054,1708041634059
3986544956322,0.05444000,1.60000000,0.05445000,6.51000000,1708041634068,1708041634072
3986544956325,0.05443000,6.83000000,0.05445000,6.51000000,1708041634068,1708041634072
3986544956442,0.05443000,8.43000000,0.05445000,6.51000000,1708041634069,1708041634075
3986544956510,0.05443000,11.63000000,0.05445000,6.51000000,1708041634070,1708041634075
3986544957449,0.05443000,11.63000000,0.05444000,0.36000000,1708041634076,1708041634082
3986544957450,0.05443000,11.63000000,0.05444000,1.52000000,1708041634076,1708041634082
3986544958770,0.05443000,11.63000000,0.05444000,2.27000000,1708041634083,1708041634088
3986544963498,0.05443000,11.63000000,0.05444000,3.86000000,1708041634116,1708041634122
3986544963519,0.05443000,11.63000000,0.05444000,5.54000000,1708041634117,1708041634122
3986544963542,0.05443000,13.33000000,0.05444000,5.54000000,1708041634117,1708041634122
3986544970416,0.05443000,12.13000000,0.05444000,5.54000000,1708041634146,1708041634151
3986544970659,0.05443000,12.93000000,0.05444000,5.54000000,1708041634148,1708041634153
3986544974076,0.05443000,12.13000000,0.05444000,5.54000000,1708041634169,1708041634173
3986544974079,0.05443000,11.33000000,0.05444000,5.54000000,1708041634169,1708041634173
3986544974169,0.05443000,11.73000000,0.05444000,5.54000000,1708041634170,1708041634174
3986544975594,0.05443000,11.33000000,0.05444000,5.54000000,1708041634181,1708041634187
3986544982669,0.05443000,9.73000000,0.05444000,5.54000000,1708041634250,1708041634255
3986544982942,0.05443000,10.13000000,0.05444000,5.54000000,1708041634253,1708041634257
3986544999303,0.05443000,9.73000000,0.05444000,5.54000000,1708041634470,1708041634474
3986545028737,0.05443000,9.73000000,0.05444000,6.00000000,1708041635015,1708041635020
3986545028740,0.05443000,9.73000000,0.05444000,7.42000000,1708041635015,1708041635020
3986545029222,0.05443000,8.98000000,0.05444000,7.42000000,1708041635020,1708041635026
3986545033659,0.05443000,8.14000000,0.05444000,7.42000000,1708041635068,1708041635074
3986545045661,0.05443000,4.94000000,0.05444000,7.42000000,1708041635218,1708041635224
3986545045763,0.05443000,6.54000000,0.05444000,7.42000000,1708041635219,1708041635226
3986545306244,0.05443000,4.90000000,0.05444000,7.42000000,1708041640117,1708041640126
3986545306854,0.05443000,0.42000000,0.05444000,7.42000000,1708041640118,1708041640126
3986545307372,0.05442000,5.82000000,0.05443000,2.78000000,1708041640119,1708041640127
3986545309052,0.05442000,5.82000000,0.05443000,4.31000000,1708041640121,1708041640132
3986545311844,0.05442000,5.42000000,0.05443000,4.31000000,1708041640126,1708041640139
3986545312376,0.05442000,3.91000000,0.05443000,4.31000000,1708041640127,1708041640140
3986545313767,0.05442000,5.51000000,0.05443000,4.31000000,1708041640130,1708041640143
3986545313768,0.05442000,7.11000000,0.05443000,4.31000000,1708041640130,1708041640143
3986545316931,0.05442000,5.51000000,0.05443000,4.31000000,1708041640138,1708041640150
3986545317840,0.05442000,3.91000000,0.05443000,4.31000000,1708041640140,1708041640151
3986545321835,0.05442000,3.91000000,0.05443000,4.67000000,1708041640150,1708041640159
3986545322187,0.05442000,3.91000000,0.05443000,6.08000000,1708041640151,1708041640160
3986545325364,0.05442000,3.51000000,0.05443000,6.08000000,1708041640160,1708041640168
3986545325844,0.05442000,3.51000000,0.05443000,6.83000000,1708041640162,1708041640169
3986545327993,0.05442000,2.46000000,0.05443000,6.83000000,1708041640169,1708041640176
3986545338851,0.05442000,1.90000000,0.05443000,6.83000000,1708041640206,1708041640214
3986545343882,0.05442000,0.30000000,0.05443000,6.83000000,1708041640221,1708041640227
3986545351012,0.05442000,1.10000000,0.05443000,6.83000000,1708041640249,1708041640255
3986545359297,0.05442000,0.30000000,0.05443000,6.83000000,1708041640274,1708041640285
3986545374621,0.05442000,0.30000000,0.05443000,8.47000000,1708041640365,1708041640371
3986545375323,0.05442000,0.30000000,0.05443000,9.93000000,1708041640372,1708041640379
3986545375329,0.05442000,0.30000000,0.05443000,11.61000000,1708041640372,1708041640379
3986545382066,0.05441000,5.90000000,0.05442000,1.08000000,1708041640433,1708041640439
3986545382090,0.05441000,5.90000000,0.05442000,1.45000000,1708041640433,1708041640439
3986545382095,0.05441000,5.90000000,0.05442000,2.26000000,1708041640433,1708041640439
3986545382170,0.05441000,7.56000000,0.05442000,2.26000000,1708041640434,1708041640439
3986545382177,0.05441000,7.56000000,0.05442000,4.00000000,1708041640434,1708041640439
3986545382274,0.05441000,7.56000000,0.05442000,3.19000000,1708041640435,1708041640441
3986545382316,0.05441000,8.31000000,0.05442000,3.19000000,1708041640436,1708041640441
3986545382461,0.05441000,8.62000000,0.05442000,3.19000000,1708041640437,1708041640443
3986545530195,0.05441000,8.68000000,0.05442000,3.19000000,1708041643021,1708041643025
3986545530285,0.05441000,8.68000000,0.05442000,2.82000000,1708041643023,1708041643029
3986545664879,0.05441000,8.74000000,0.05442000,2.82000000,1708041646282,1708041646288
3986545674653,0.05441000,8.74000000,0.05442000,1.90000000,1708041646412,1708041646419
3986545674782,0.05442000,0.76000000,0.05443000,3.48000000,1708041646412,1708041646420
3986545674858,0.05442000,1.68000000,0.05443000,3.48000000,1708041646412,1708041646420
3986545674972,0.05442000,2.60000000,0.05443000,3.48000000,1708041646413,1708041646420
3986545675285,0.05442000,3.52000000,0.05443000,3.48000000,1708041646414,1708041646423
3986545676448,0.05442000,4.15000000,0.05443000,3.48000000,1708041646419,1708041646425
3986545677687,0.05442000,4.43000000,0.05443000,3.48000000,1708041646425,1708041646432
3986545677703,0.05442000,4.78000000,0.05443000,3.48000000,1708041646425,1708041646432
3986545677932,0.05442000,5.53000000,0.05443000,3.48000000,1708041646426,1708041646432
3986545680392,0.05442000,6.24000000,0.05443000,3.48000000,1708041646440,1708041646449
3986545686251,0.05442000,7.84000000,0.05443000,3.48000000,1708041646476,1708041646481
3986545687045,0.05442000,6.24000000,0.05443000,3.48000000,1708041646481,1708041646489
3986545688295,0.05442000,7.84000000,0.05443000,3.48000000,1708041646493,1708041646497
3986545691992,0.05442000,7.84000000,0.05443000,2.73000000,1708041646523,1708041646530
3986545692847,0.05442000,7.84000000,0.05443000,1.93000000,1708041646530,1708041646536
3986545694917,0.05442000,7.90000000,0.05443000,1.93000000,1708041646561,1708041646566
3986545699504,0.05442000,7.90000000,0.05443000,3.43000000,1708041646656,1708041646660
3986545699509,0.05442000,9.61000000,0.05443000,3.43000000,1708041646656,1708041646660
3986545741638,0.05442000,10.41000000,0.05443000,3.43000000,1708041647772,1708041647775
3986545741639,0.05442000,11.21000000,0.05443000,3.43000000,1708041647772,1708041647775
3986545821641,0.05442000,11.27000000,0.05443000,3.43000000,1708041650241,1708041650245
3986545825138,0.05442000,11.33000000,0.05443000,3.43000000,1708041650335,1708041650341
3986545971758,0.05442000,11.33000000,0.05443000,1.75000000,1708041654376,1708041654388
3986546004308,0.05442000,12.93000000,0.05443000,1.75000000,1708041654452,1708041654464
3986546007556,0.05442000,12.93000000,0.05443000,0.15000000,1708041654460,1708041654474
3986546010123,0.05443000,0.30000000,0.05444000,1.50000000,1708041654466,1708041654480
3986546010639,0.05443000,0.60000000,0.05444000,1.50000000,1708041654468,1708041654486
3986546013363,0.05443000,0.60000000,0.05444000,2.25000000,1708041654475,1708041654490
3986546013393,0.05443000,1.06000000,0.05444000,2.25000000,1708041654475,1708041654490
3986546015061,0.05443000,2.49000000,0.05444000,2.25000000,1708041654479,1708041654493
3986546015993,0.05443000,2.49000000,0.05444000,1.16000000,1708041654482,1708041654495
3986546017552,0.05443000,2.49000000,0.05444000,2.67000000,1708041654486,1708041654502
3986546018317,0.05443000,2.68000000,0.05444000,2.67000000,1708041654489,1708041654503
3986546018589,0.05443000,2.49000000,0.05444000,2.67000000,1708041654489,1708041654503
3986546018989,0.05443000,2.49000000,0.05444000,4.24000000,1708041654491,1708041654504
3986546029023,0.05443000,3.24000000,0.05444000,4.24000000,1708041654520,1708041654533
3986546078628,0.05443000,2.94000000,0.05444000,4.24000000,1708041655027,1708041655034
3986546078830,0.05443000,2.64000000,0.05444000,4.24000000,1708041655028,1708041655034
3986546299257,0.05443000,3.98000000,0.05444000,4.24000000,1708041659074,1708041659085
3986546315790,0.05443000,5.58000000,0.05444000,4.24000000,1708041659173,1708041659178
3986546394064,0.05443000,5.58000000,0.05444000,3.83000000,1708041660693,1708041660700
3986546394259,0.05443000,5.58000000,0.05444000,3.08000000,1708041660699,1708041660704
3986546496722,0.05443000,5.58000000,0.05444000,3.83000000,1708041663006,1708041663016
3986546541763,0.05443000,3.98000000,0.05444000,3.83000000,1708041663133,1708041663150
3986546547991,0.05443000,4.78000000,0.05444000,3.83000000,1708041663149,1708041663168
3986546552608,0.05443000,4.78000000,0.05444000,4.86000000,1708041663162,1708041663180
3986546566466,0.05443000,4.03000000,0.05444000,4.86000000,1708041663204,1708041663217
3986546609527,0.05443000,4.78000000,0.05444000,4.86000000,1708041663368,1708041663375
3986546713948,0.05443000,4.78000000,0.05444000,4.84000000,1708041664818,1708041664822
3986547031218,0.05443000,5.18000000,0.05444000,4.84000000,1708041669571,1708041669577
3986547032404,0.05443000,5.18000000,0.05444000,4.09000000,1708041669599,1708041669604
3986547032628,0.05443000,5.18000000,0.05444000,3.06000000,1708041669603,1708041669607
3986547032725,0.05443000,5.18000000,0.05444000,1.49000000,1708041669605,1708041669610
3986547036150,0.05443000,6.78000000,0.05444000,1.49000000,1708041669661,1708041669665
3986547043091,0.05443000,8.38000000,0.05444000,1.49000000,1708041669729,1708041669733
3986547070456,0.05443000,6.78000000,0.05444000,1.49000000,1708041670117,1708041670121
3986547070655,0.05443000,7.58000000,0.05444000,1.49000000,1708041670120,1708041670126
3986547116892,0.05443000,7.58000000,0.05444000,1.34000000,1708041671021,1708041671025
3986547232947,0.05443000,6.78000000,0.05444000,1.34000000,1708041672739,1708041672745
3986547330308,0.05443000,6.58000000,0.05444000,1.34000000,1708041674686,1708041674691
3986547707845,0.05443000,7.61000000,0.05444000,1.31000000,1708041682608,1708041682613
3986547717983,0.05443000,7.61000000,0.05444000,1.29000000,1708041682882,1708041682889
3986547786744,0.05443000,7.61000000,0.05444000,1.25000000,1708041684818,1708041684823
3986547809080,0.05443000,7.61000000,0.05444000,1.23000000,1708041685363,1708041685368
3986547842631,0.05443000,10.81000000,0.05444000,1.23000000,1708041686019,1708041686026
3986547842652,0.05443000,12.41000000,0.05444000,1.23000000,1708041686019,1708041686026
3986547843580,0.05443000,12.41000000,0.05445000,1.56000000,1708041686022,1708041686029
3986547847843,0.05444000,0.32000000,0.05445000,1.56000000,1708041686045,1708041686050
3986547847962,0.05444000,0.78000000,0.05445000,1.56000000,1708041686046,1708041686050
3986547848040,0.05444000,1.27000000,0.05445000,1.56000000,1708041686046,1708041686050
3986547848641,0.05444000,1.27000000,0.05445000,2.31000000,1708041686048,1708041686053
3986547853336,0.05444000,2.02000000,0.05445000,2.31000000,1708041686076,1708041686083
3986547855909,0.05444000,2.77000000,0.05445000,2.31000000,1708041686099,1708041686103
3986547866007,0.05444000,3.57000000,0.05445000,2.31000000,1708041686244,1708041686248
3986547866016,0.05444000,4.37000000,0.05445000,2.31000000,1708041686244,1708041686248
3986547866242,0.05444000,3.57000000,0.05445000,2.31000000,1708041686248,1708041686254
3986547866244,0.05444000,2.77000000,0.05445000,2.31000000,1708041686248,1708041686254
3986547866331,0.05444000,3.17000000,0.05445000,2.31000000,1708041686250,1708041686254
3986547867153,0.05444000,4.88000000,0.05445000,2.31000000,1708041686267,1708041686272
3986547867171,0.05444000,4.88000000,0.05445000,3.82000000,1708041686267,1708041686272
3986547868553,0.05444000,4.88000000,0.05445000,3.07000000,1708041686291,1708041686297
3986547889230,0.05444000,4.88000000,0.05445000,3.03000000,1708041686645,1708041686651
3986547993055,0.05444000,4.30000000,0.05445000,3.03000000,1708041688690,1708041688694
3986547993240,0.05444000,4.56000000,0.05445000,3.03000000,1708041688691,1708041688695
3986547993306,0.05444000,6.16000000,0.05445000,3.03000000,1708041688693,1708041688698
3986548000130,0.05444000,6.96000000,0.05445000,3.03000000,1708041688842,1708041688847
3986548025217,0.05444000,5.36000000,0.05445000,3.03000000,1708041689362,1708041689367
3986548025494,0.05444000,6.96000000,0.05445000,3.03000000,1708041689368,1708041689373
3986548025552,0.05444000,5.36000000,0.05445000,3.03000000,1708041689369,1708041689375
3986548043146,0.05444000,5.36000000,0.05445000,3.78000000,1708041689655,1708041689659
3986548043396,0.05444000,5.36000000,0.05445000,5.24000000,1708041689658,1708041689663
3986548087437,0.05444000,5.36000000,0.05445000,11.50000000,1708041690636,1708041690641
3986548087617,0.05444000,5.10000000,0.05445000,11.50000000,1708041690638,1708041690644
3986548093837,0.05444000,5.10000000,0.05445000,14.36000000,1708041690786,1708041690791
3986548094778,0.05444000,5.10000000,0.05445000,15.94000000,1708041690818,1708041690823
3986548095229,0.05444000,4.30000000,0.05445000,15.94000000,1708041690834,1708041690840
3986548095266,0.05444000,3.90000000,0.05445000,15.94000000,1708041690836,1708041690840
3986548097203,0.05444000,3.90000000,0.05445000,16.42000000,1708041690903,1708041690909
3986548125344,0.05444000,4.16000000,0.05445000,16.42000000,1708041691555,1708041691562
3986548130758,0.05444000,4.96000000,0.05445000,16.42000000,1708041691573,1708041691582
3986548134700,0.05444000,4.16000000,0.05445000,16.42000000,1708041691584,1708041691591
3986548159561,0.05444000,5.36000000,0.05445000,16.42000000,1708041691647,1708041691658
3986548159589,0.05444000,6.16000000,0.05445000,16.42000000,1708041691647,1708041691658
3986548160228,0.05444000,5.90000000,0.05445000,16.42000000,1708041691649,1708041691659
3986548162096,0.05444000,7.50000000,0.05445000,16.42000000,1708041691653,1708041691662
3986548169390,0.05444000,7.76000000,0.05445000,16.42000000,1708041691670,1708041691676
3986548173121,0.05444000,7.50000000,0.05445000,16.42000000,1708041691680,1708041691687
3986548173225,0.05444000,6.30000000,0.05445000,16.42000000,1708041691680,1708041691687
3986548173262,0.05444000,5.50000000,0.05445000,16.42000000,1708041691680,1708041691687
3986548173813,0.05444000,5.90000000,0.05445000,16.42000000,1708041691682,1708041691688
3986548178655,0.05444000,5.50000000,0.05445000,16.42000000,1708041691694,1708041691702
3986548190710,0.05444000,4.75000000,0.05445000,16.42000000,1708041691730,1708041691736
