438696712,0.05031000,0.03420000,0.00172060,1711670400258,False,True
438696713,0.05031000,0.05610000,0.00282239,1711670400282,False,True
438696714,0.05031000,0.06850000,0.00344623,1711670402463,False,True
438696715,0.05031000,0.29990000,0.01508796,1711670420204,False,True
438696716,0.05031000,1.81400000,0.09126234,1711670420225,False,True
438696717,0.05031000,0.28090000,0.01413207,1711670420225,False,True
438696718,0.05031000,0.25640000,0.01289948,1711670420225,False,True
438696719,0.05031000,1.88520000,0.09484441,1711670420225,False,True
438696720,0.05031000,0.29990000,0.01508796,1711670420476,False,True
438696721,0.05031000,2.17150000,0.10924816,1711670420520,False,True
438696722,0.05031000,2.78690000,0.14020893,1711670420520,False,True
438696723,0.05031000,0.12000000,0.00603720,1711670420524,False,True
438696724,0.05031000,0.00200000,0.00010062,1711670420524,False,True
438696725,0.05031000,3.44180000,0.17315695,1711670420524,False,True
438696726,0.05031000,0.28090000,0.01413207,1711670420524,False,True
438696727,0.05032000,0.00200000,0.00010064,1711670426725,False,True
438696728,0.05031000,0.62300000,0.03134313,1711670428424,True,True
438696729,0.05031000,2.40530000,0.12101064,1711670428424,True,True
438696730,0.05032000,0.78560000,0.03953139,1711670429254,False,True
438696731,0.05032000,0.28090000,0.01413488,1711670429254,False,True
438696732,0.05032000,0.39750000,0.02000220,1711670429254,False,True
438696733,0.05032000,0.25630000,0.01289701,1711670430659,False,True
438696734,0.05032000,1.21080000,0.06092745,1711670430659,False,True
438696735,0.05032000,0.01170000,0.00058874,1711670439499,False,True
438696736,0.05032000,0.12500000,0.00629000,1711670444932,False,True
438696737,0.05032000,0.12000000,0.00603840,1711670444932,False,True
438696738,0.05032000,0.13000000,0.00654160,1711670444932,False,True
438696739,0.05032000,0.01500000,0.00075480,1711670444932,False,True
438696740,0.05032000,0.60000000,0.03019200,1711670444932,False,True
438696741,0.05032000,0.20000000,0.01006400,1711670444932,False,True
438696742,0.05032000,0.15000000,0.00754800,1711670444932,False,True
438696743,0.05032000,0.50000000,0.02516000,1711670444932,False,True
438696744,0.05032000,0.00200000,0.00010064,1711670444932,False,True
438696745,0.05032000,0.10300000,0.00518296,1711670444932,False,True
438696746,0.05031000,0.14930000,0.00751128,1711670444961,True,True
438696747,0.05032000,0.04300000,0.00216376,1711670445106,False,True
438696748,0.05032000,0.55400000,0.02787728,1711670445106,False,True
438696749,0.05032000,1.15000000,0.05786800,1711670445110,False,True
438696750,0.05032000,0.07300000,0.00367336,1711670445130,False,True
438696751,0.05033000,0.00200000,0.00010066,1711670445172,False,True
438696752,0.05032000,0.08110000,0.00408095,1711670453139,True,True
438696753,0.05032000,0.07650000,0.00384948,1711670458558,True,True
438696754,0.05032000,0.07830000,0.00394005,1711670460506,True,True
438696755,0.05033000,0.26270000,0.01322169,1711670462382,False,True
438696756,0.05033000,0.01210000,0.00060899,1711670474499,False,True
438696757,0.05032000,0.28090000,0.01413488,1711670477370,True,True
438696758,0.05032000,0.00390000,0.00019624,1711670492757,False,True
438696759,0.05031000,0.14040000,0.00706352,1711670493085,True,True
438696760,0.05031000,0.25640000,0.01289948,1711670493085,True,True
438696761,0.05031000,0.20100000,0.01011231,1711670493085,True,True
438696762,0.05031000,0.12000000,0.00603720,1711670493085,True,True
438696763,0.05030000,0.14040000,0.00706212,1711670494434,True,True
438696764,0.05030000,0.25650000,0.01290195,1711670494434,True,True
438696765,0.05030000,0.10230000,0.00514569,1711670494434,True,True
438696766,0.05030000,0.12000000,0.00603600,1711670511802,True,True
438696767,0.05030000,0.16050000,0.00807315,1711670511802,True,True
438696768,0.05030000,0.03950000,0.00198685,1711670514126,True,True
438696769,0.05030000,0.01500000,0.00075450,1711670514126,True,True
438696770,0.05030000,0.04070000,0.00204721,1711670514126,True,True
438696771,0.05031000,0.00760000,0.00038235,1711670514499,False,True
438696772,0.05030000,0.01820000,0.00091546,1711670514783,True,True
438696773,0.05030000,0.06610000,0.00332483,1711670515674,True,True
438696774,0.05030000,0.02910000,0.00146373,1711670515674,True,True
438696775,0.05030000,0.09520000,0.00478856,1711670515679,True,True
438696776,0.05030000,0.00570000,0.00028671,1711670515892,True,True
438696777,0.05030000,0.50010000,0.02515503,1711670515892,True,True
438696778,0.05030000,0.15000000,0.00754500,1711670515892,True,True
438696779,0.05030000,0.60000000,0.03018000,1711670515892,True,True
438696780,0.05030000,0.25000000,0.01257500,1711670515892,True,True
438696781,0.05030000,2.28980000,0.11517694,1711670515892,True,True
438696782,0.05029000,0.25660000,0.01290441,1711670532255,True,True
438696783,0.05029000,0.04330000,0.00217755,1711670532255,True,True
438696784,0.05029000,0.04630000,0.00232842,1711670532281,True,True
438696785,0.05029000,0.03040000,0.00152881,1711670532457,True,True
438696786,0.05029000,0.13000000,0.00653770,1711670532457,True,True
438696787,0.05029000,0.13950000,0.00701545,1711670532457,True,True
438696788,0.05029000,0.00550000,0.00027659,1711670532709,True,True
438696789,0.05029000,0.05030000,0.00252958,1711670532742,True,True
438696790,0.05029000,0.14850000,0.00746806,1711670532793,True,True
438696791,0.05029000,0.11270000,0.00566768,1711670532846,True,True
438696792,0.05029000,0.14350000,0.00721661,1711670532868,True,True
438696793,0.05029000,0.12500000,0.00628625,1711670532868,True,True
438696794,0.05029000,0.09480000,0.00476749,1711670532868,True,True
438696795,0.05029000,0.05520000,0.00277600,1711670532891,True,True
438696796,0.05029000,0.01500000,0.00075435,1711670532891,True,True
438696797,0.05029000,0.22970000,0.01155161,1711670532891,True,True
438696798,0.05029000,0.25410000,0.01277868,1711670532916,True,True
438696799,0.05029000,0.01630000,0.00081972,1711670532916,True,True
438696800,0.05029000,0.20000000,0.01005800,1711670532916,True,True
438696801,0.05029000,0.06000000,0.00301740,1711670532916,True,True
438696802,0.05029000,0.05000000,0.00251450,1711670532916,True,True
