438771688,0.05025000,0.00200000,0.00010050,1711756816307,False,True
438771689,0.05025000,0.01680000,0.00084420,1711756816307,False,True
438771690,0.05025000,0.00200000,0.00010050,1711756818661,False,True
438771691,0.05025000,0.23820000,0.01196955,1711756819032,False,True
438771692,0.05025000,0.12000000,0.00603000,1711756819032,False,True
438771693,0.05025000,0.28440000,0.01429110,1711756819032,False,True
438771694,0.05025000,0.28540000,0.01434135,1711756819032,False,True
438771695,0.05025000,0.14220000,0.00714555,1711756820970,False,True
438771696,0.05025000,0.02770000,0.00139192,1711756822204,True,True
438771697,0.05026000,0.19400000,0.00975044,1711756828224,False,True
438771698,0.05026000,0.12000000,0.00603120,1711756828224,False,True
438771699,0.05026000,0.00200000,0.00010052,1711756828224,False,True
438771700,0.05026000,0.02110000,0.00106048,1711756828224,False,True
438771701,0.05026000,0.08000000,0.00402080,1711756828224,False,True
438771702,0.05026000,0.01500000,0.00075390,1711756828224,False,True
438771703,0.05026000,0.13000000,0.00653380,1711756828224,False,True
438771704,0.05026000,0.15000000,0.00753900,1711756828224,False,True
438771705,0.05026000,0.20000000,0.01005200,1711756828224,False,True
438771706,0.05026000,0.50000000,0.02513000,1711756828224,False,True
438771707,0.05026000,0.12500000,0.00628250,1711756828224,False,True
438771708,0.05026000,0.60000000,0.03015600,1711756828224,False,True
438771709,0.05026000,0.41050000,0.02063173,1711756828224,False,True
438771710,0.05026000,0.14220000,0.00714697,1711756828224,False,True
438771711,0.05027000,0.00230000,0.00011562,1711756830990,False,True
438771712,0.05026000,0.42700000,0.02146102,1711756831870,True,True
438771713,0.05026000,0.42700000,0.02146102,1711756831871,True,True
438771714,0.05026000,3.86360000,0.19418453,1711756831872,True,True
438771715,0.05026000,1.83070000,0.09201098,1711756831872,True,True
438771716,0.05026000,2.16930000,0.10902901,1711756831872,True,True
438771717,0.05026000,0.31010000,0.01558562,1711756831872,True,True
438771718,0.05026000,0.28480000,0.01431404,1711756831872,True,True
438771719,0.05026000,2.84560000,0.14301985,1711756831872,True,True
438771720,0.05026000,0.08450000,0.00424697,1711756831872,True,True
438771721,0.05026000,0.00200000,0.00010052,1711756831936,False,True
