432667608,0.05441000,0.00160000,0.00008705,1708041600085,False,True
432667609,0.05441000,0.02670000,0.00145274,1708041600085,False,True
432667610,0.05441000,0.02830000,0.00153980,1708041600085,False,True
432667611,0.05441000,0.00720000,0.00039175,1708041600086,False,True
432667612,0.05441000,0.00720000,0.00039175,1708041600087,False,True
432667613,0.05440000,0.01000000,0.00054400,1708041600909,True,True
432667614,0.05440000,0.46370000,0.02522528,1708041601371,True,True
432667615,0.05441000,0.00210000,0.00011426,1708041601525,False,True
432667616,0.05441000,0.01410000,0.00076718,1708041601561,False,True
432667617,0.05441000,0.00230000,0.00012514,1708041601610,False,True
432667618,0.05441000,0.09580000,0.00521247,1708041603348,False,True
432667619,0.05441000,0.11590000,0.00630611,1708041603348,False,True
432667620,0.05441000,0.11020000,0.00599598,1708041604562,False,True
432667621,0.05441000,0.00350000,0.00019043,1708041605039,False,True
432667622,0.05441000,0.17040000,0.00927146,1708041606978,False,True
432667623,0.05441000,0.10000000,0.00544100,1708041606978,False,True
432667624,0.05441000,0.10000000,0.00544100,1708041606978,False,True
432667625,0.05441000,0.10000000,0.00544100,1708041606978,False,True
432667626,0.05441000,0.10000000,0.00544100,1708041606978,False,True
432667627,0.05441000,0.10000000,0.00544100,1708041606978,False,True
432667628,0.05441000,0.10000000,0.00544100,1708041606978,False,True
432667629,0.05442000,0.18370000,0.00999695,1708041608347,False,True
432667630,0.05442000,0.03580000,0.00194823,1708041608347,False,True
432667631,0.05442000,0.01840000,0.00100132,1708041609854,False,True
432667632,0.05442000,0.25090000,0.01365397,1708041613345,False,True
432667633,0.05442000,0.09490000,0.00516445,1708041618345,False,True
432667634,0.05442000,0.18570000,0.01010579,1708041618345,False,True
432667635,0.05441000,0.48300000,0.02628003,1708041619394,True,True
432667636,0.05441000,0.00220000,0.00011970,1708041620588,True,True
432667637,0.05442000,0.23190000,0.01261999,1708041623346,False,True
432667638,0.05442000,0.13400000,0.00729228,1708041628341,False,True
432667639,0.05442000,0.10000000,0.00544200,1708041628341,False,True
432667640,0.05442000,0.00300000,0.00016326,1708041628341,False,True
432667641,0.05442000,0.05130000,0.00279174,1708041628341,False,True
432667642,0.05442000,0.04870000,0.00265025,1708041633347,False,True
432667643,0.05442000,0.10000000,0.00544200,1708041633347,False,True
432667644,0.05442000,0.10000000,0.00544200,1708041633347,False,True
432667645,0.05442000,0.02500000,0.00136050,1708041633347,False,True
432667646,0.05441000,0.10000000,0.00544100,1708041634152,True,True
432667647,0.05441000,0.18370000,0.00999511,1708041634152,True,True
432667648,0.05441000,0.10000000,0.00544100,1708041634152,True,True
432667649,0.05441000,0.10000000,0.00544100,1708041634152,True,True
